bibliographiccitation,references,basisofrecord,dynamicproperties,totallength_mm,taillength_mm,hindfootlength_mm,earlength_mm,bodyweight_g,occurrenceid,catalognumber,recordnumber,sex,lifestage,reproductivecondition,occurrenceremarks,associatedoccurrences,year,month,verbatimeventdate,continent,islandgroup,island,country,countrycode,stateprovince,verbatimelevation,decimallatitude,decimallongitude,verbatimlatitude,verbatimlongitude,scientificname,genus,subgenus,specificepithet,lengthinmm,lengthunitsinferred,massing,massunitsinferred,underivedlifestage,underivedsex
Sam Noble Oklahoma Museum of Natural History. Mammals Specimens. Record ID: urn:catalog:OMNH:Mammals:48952. Source: http://65.52.215.125/ipt/resource.do?r=mammals (source published on 2017-10-16),http://portal.vertnet.org/o/omnh/mammals?id=urn-catalog-omnh-mammals-48952,PreservedSpecimen,"{""totalLengthInmm"":""151"", ""tailLengthInmm"":""71"", ""hindfootLengthInmm"":""18"", ""earLengthInmm"":""15"", ""weightIn"":""X""}",151,71,18,15,,urn:catalog:OMNH:Mammals:48952,48952,"ECW , 6",male,,,,,1967,3,1/4/67,North America,,,United States,,Mississippi,,34.99056,-89.86556,,,Mus musculus,Mus,,musculus,151,0,,,,M
Sam Noble Oklahoma Museum of Natural History. Mammals Specimens. Record ID: urn:catalog:OMNH:Mammals:48912. Source: http://65.52.215.125/ipt/resource.do?r=mammals (source published on 2017-10-16),http://portal.vertnet.org/o/omnh/mammals?id=urn-catalog-omnh-mammals-48912,PreservedSpecimen,"{""totalLengthInmm"":""152"", ""tailLengthInmm"":""72"", ""hindfootLengthInmm"":""18"", ""earLengthInmm"":""10"", ""weightIn"":""X""}",152,72,18,10,,urn:catalog:OMNH:Mammals:48912,48912,"MLK , 243",male,,,,,1967,6,1/26/67,North America,,,United States,,Mississippi,,34.991776,-90.012043,,,Mus musculus,Mus,,musculus,152,0,,,,M
Sam Noble Oklahoma Museum of Natural History. Mammals Specimens. Record ID: urn:catalog:OMNH:Mammals:48913. Source: http://65.52.215.125/ipt/resource.do?r=mammals (source published on 2017-10-16),http://portal.vertnet.org/o/omnh/mammals?id=urn-catalog-omnh-mammals-48913,PreservedSpecimen,"{""totalLengthInmm"":""180"", ""tailLengthInmm"":""84"", ""hindfootLengthInmm"":""11"", ""earLengthInmm"":""12"", ""weightIn"":""X""}",180,84,11,12,,urn:catalog:OMNH:Mammals:48913,48913,"MLK , 234",male,,,,,1967,6,1/26/67,North America,,,United States,,Mississippi,,34.991776,-90.012043,,,Mus musculus,Mus,,musculus,180,0,,,,M
Sam Noble Oklahoma Museum of Natural History. Mammals Specimens. Record ID: urn:catalog:OMNH:Mammals:48942. Source: http://65.52.215.125/ipt/resource.do?r=mammals (source published on 2017-10-16),http://portal.vertnet.org/o/omnh/mammals?id=urn-catalog-omnh-mammals-48942,PreservedSpecimen,"{""totalLengthInmm"":""132"", ""tailLengthInmm"":""61"", ""hindfootLengthInmm"":""11"", ""earLengthInmm"":""10"", ""weightIn"":""X""}",132,61,11,10,,urn:catalog:OMNH:Mammals:48942,48942,"MLK , 286",female,,,,,1967,7,1/5/67,North America,,,United States,,Mississippi,,34.991931,-89.984406,,,Mus musculus,Mus,,musculus,132,0,,,,F
Sam Noble Oklahoma Museum of Natural History. Mammals Specimens. Record ID: urn:catalog:OMNH:Mammals:48944. Source: http://65.52.215.125/ipt/resource.do?r=mammals (source published on 2017-10-16),http://portal.vertnet.org/o/omnh/mammals?id=urn-catalog-omnh-mammals-48944,PreservedSpecimen,"{""totalLengthInmm"":""133"", ""tailLengthInmm"":""66"", ""hindfootLengthInmm"":""10"", ""earLengthInmm"":""10"", ""weightIn"":""X""}",133,66,10,10,,urn:catalog:OMNH:Mammals:48944,48944,"MLK , 281",male,,,,,1967,6,1/5/67,North America,,,United States,,Mississippi,,34.991931,-89.984406,,,Mus musculus,Mus,,musculus,133,0,,,,M
Sam Noble Oklahoma Museum of Natural History. Mammals Specimens. Record ID: urn:catalog:OMNH:Mammals:48946. Source: http://65.52.215.125/ipt/resource.do?r=mammals (source published on 2017-10-16),http://portal.vertnet.org/o/omnh/mammals?id=urn-catalog-omnh-mammals-48946,PreservedSpecimen,"{""totalLengthInmm"":""163"", ""tailLengthInmm"":""80"", ""hindfootLengthInmm"":""14"", ""earLengthInmm"":""12"", ""weightIn"":""X""}",163,80,14,12,,urn:catalog:OMNH:Mammals:48946,48946,"MLK , 282",male,,,,,1967,6,1/5/67,North America,,,United States,,Mississippi,,34.991931,-89.984406,,,Mus musculus,Mus,,musculus,163,0,,,,M
Sam Noble Oklahoma Museum of Natural History. Mammals Specimens. Record ID: urn:catalog:OMNH:Mammals:48945. Source: http://65.52.215.125/ipt/resource.do?r=mammals (source published on 2017-10-16),http://portal.vertnet.org/o/omnh/mammals?id=urn-catalog-omnh-mammals-48945,PreservedSpecimen,"{""totalLengthInmm"":""171"", ""tailLengthInmm"":""80"", ""hindfootLengthInmm"":""12"", ""earLengthInmm"":""12"", ""weightIn"":""X""}",171,80,12,12,,urn:catalog:OMNH:Mammals:48945,48945,"MLK , 284",male,,,,,1967,7,1/5/67,North America,,,United States,,Mississippi,,34.991931,-89.984406,,,Mus musculus,Mus,,musculus,171,0,,,,M
Sam Noble Oklahoma Museum of Natural History. Mammals Specimens. Record ID: urn:catalog:OMNH:Mammals:48947. Source: http://65.52.215.125/ipt/resource.do?r=mammals (source published on 2017-10-16),http://portal.vertnet.org/o/omnh/mammals?id=urn-catalog-omnh-mammals-48947,PreservedSpecimen,"{""totalLengthInmm"":""172"", ""tailLengthInmm"":""77"", ""hindfootLengthInmm"":""12"", ""earLengthInmm"":""11"", ""weightIn"":""X""}",172,77,12,11,,urn:catalog:OMNH:Mammals:48947,48947,"MLK , 283",male,,,,,1967,6,1/5/67,North America,,,United States,,Mississippi,,34.991931,-89.984406,,,Mus musculus,Mus,,musculus,172,0,,,,M
Sam Noble Oklahoma Museum of Natural History. Mammals Specimens. Record ID: urn:catalog:OMNH:Mammals:48943. Source: http://65.52.215.125/ipt/resource.do?r=mammals (source published on 2017-10-16),http://portal.vertnet.org/o/omnh/mammals?id=urn-catalog-omnh-mammals-48943,PreservedSpecimen,"{""totalLengthInmm"":""175"", ""tailLengthInmm"":""83"", ""hindfootLengthInmm"":""12"", ""earLengthInmm"":""11"", ""weightIn"":""X""}",175,83,12,11,,urn:catalog:OMNH:Mammals:48943,48943,"MLK , 285",female,,,,,1967,7,1/5/67,North America,,,United States,,Mississippi,,34.991931,-89.984406,,,Mus musculus,Mus,,musculus,175,0,,,,F
Sam Noble Oklahoma Museum of Natural History. Mammals Specimens. Record ID: urn:catalog:OMNH:Mammals:48948. Source: http://65.52.215.125/ipt/resource.do?r=mammals (source published on 2017-10-16),http://portal.vertnet.org/o/omnh/mammals?id=urn-catalog-omnh-mammals-48948,PreservedSpecimen,"{""totalLengthInmm"":""166"", ""tailLengthInmm"":""80"", ""hindfootLengthInmm"":""12"", ""earLengthInmm"":""12"", ""weightIn"":""X""}",166,80,12,12,,urn:catalog:OMNH:Mammals:48948,48948,"MLK , 280",male,,,,,1967,6,1/5/67,North America,,,United States,,Mississippi,,34.992025,-89.967181,,,Mus musculus,Mus,,musculus,166,0,,,,M
Sam Noble Oklahoma Museum of Natural History. Mammals Specimens. Record ID: urn:catalog:OMNH:Mammals:48924. Source: http://65.52.215.125/ipt/resource.do?r=mammals (source published on 2017-10-16),http://portal.vertnet.org/o/omnh/mammals?id=urn-catalog-omnh-mammals-48924,PreservedSpecimen,"{""totalLengthInmm"":""142"", ""tailLengthInmm"":""70"", ""hindfootLengthInmm"":""11"", ""earLengthInmm"":""10"", ""weightIn"":""X""}",142,70,11,10,,urn:catalog:OMNH:Mammals:48924,48924,"MLK , 290",female,,,,,1967,7,1/7/67,North America,,,United States,,Mississippi,,34.994469,-89.830817,,,Mus musculus,Mus,,musculus,142,0,,,,F
Sam Noble Oklahoma Museum of Natural History. Mammals Specimens. Record ID: urn:catalog:OMNH:Mammals:48954. Source: http://65.52.215.125/ipt/resource.do?r=mammals (source published on 2017-10-16),http://portal.vertnet.org/o/omnh/mammals?id=urn-catalog-omnh-mammals-48954,PreservedSpecimen,"{""totalLengthInmm"":""160"", ""tailLengthInmm"":""75"", ""hindfootLengthInmm"":""10"", ""earLengthInmm"":""10"", ""weightIn"":""X""}",160,75,10,10,,urn:catalog:OMNH:Mammals:48954,48954,"LJC , 2",female,,no embs,,,1967,9,1/20/67,North America,,,United States,,Missouri,,36.425076,-89.555762,,,Mus musculus,Mus,,musculus,160,0,,,,F
Sam Noble Oklahoma Museum of Natural History. Mammals Specimens. Record ID: urn:catalog:OMNH:Mammals:48955. Source: http://65.52.215.125/ipt/resource.do?r=mammals (source published on 2017-10-16),http://portal.vertnet.org/o/omnh/mammals?id=urn-catalog-omnh-mammals-48955,PreservedSpecimen,"{""totalLengthInmm"":""161"", ""tailLengthInmm"":""74"", ""hindfootLengthInmm"":""16"", ""earLengthInmm"":""13"", ""weightIn"":""X""}",161,74,16,13,,urn:catalog:OMNH:Mammals:48955,48955,"LJC , 3",male,,,,,1967,9,1/20/67,North America,,,United States,,Missouri,,36.425076,-89.555762,,,Mus musculus,Mus,,musculus,161,0,,,,M
Sam Noble Oklahoma Museum of Natural History. Mammals Specimens. Record ID: urn:catalog:OMNH:Mammals:5303. Source: http://65.52.215.125/ipt/resource.do?r=mammals (source published on 2017-10-16),http://portal.vertnet.org/o/omnh/mammals?id=urn-catalog-omnh-mammals-5303,PreservedSpecimen,"{""totalLengthInmm"":""150"", ""tailLengthInmm"":""77"", ""hindfootLengthInmm"":""19"", ""earLengthInmm"":""14"", ""weightIng"":""12.5""}",150,77,19,14,12.5,urn:catalog:OMNH:Mammals:5303,5303,"TLB , 1791",female,,,,,1967,8,1/20/67,North America,,,United States,,Missouri,,37.363786,-94.09979,,,Mus musculus,Mus,,musculus,150,0,,,,F
Sam Noble Oklahoma Museum of Natural History. Mammals Specimens. Record ID: urn:catalog:OMNH:Mammals:5304. Source: http://65.52.215.125/ipt/resource.do?r=mammals (source published on 2017-10-16),http://portal.vertnet.org/o/omnh/mammals?id=urn-catalog-omnh-mammals-5304,PreservedSpecimen,"{""totalLengthInmm"":""150"", ""tailLengthInmm"":""76"", ""hindfootLengthInmm"":""19"", ""earLengthInmm"":""16"", ""weightIng"":""14.5""}",150,76,19,16,14.5,urn:catalog:OMNH:Mammals:5304,5304,"TLB , 1793",male,,,,,1967,8,1/20/67,North America,,,United States,,Missouri,,37.363786,-94.09979,,,Mus musculus,Mus,,musculus,150,0,,,,M
Museum of Southwestern Biology. MSB Mammal Collection (Arctos). Record ID: http://arctos.database.museum/guid/MSB:Mamm:291691?seid=3137888. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=msb_mamm (source published on 2019-07-07),http://arctos.database.museum/guid/MSB:Mamm:291691,PreservedSpecimen,sex=male ; total length=153 mm; tail length=75 mm; hind foot with claw=19 mm; ear from notch=14 mm; weight=16.5 g,153,75,19,14,16.5,http://arctos.database.museum/guid/MSB:Mamm:291691?seid=3137888,MSB:Mamm:291691,,male,,,,,1967,8,23-Aug-67,North America,,,United States,,Missouri,,37.364105,-94.09383,,,Mus musculus,Mus,,musculus,153,0,16.5,0,,male
University of Washington Burke Museum. UWBM Mammalogy Collection. Record ID: http://arctos.database.museum/guid/UWBM:Mamm:50421?seid=3660283. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=uwbm_mammals (source published on 2019-07-07),http://arctos.database.museum/guid/UWBM:Mamm:50421,PreservedSpecimen,ear from notch=13.5 mm; hind foot with claw=18 mm; tail length=77 mm; total length=161 mm; weight=17.7 g; reproductive data=Black skin ; verbatim collector=H. E. Broadbooks ; verbatim collector=H. E. Broadbooks 2506 ; sex=male,161,77,18,13.5,17.7,http://arctos.database.museum/guid/UWBM:Mamm:50421?seid=3660283,UWBM:Mamm:50421,,male,,,,,1959,5,before 2017-07-11,North America,,,United States,,Missouri,,38.8869,-90.2018,,,Mus musculus,Mus,,musculus,161,0,17.7,0,,male
"Museum of Vertebrate Zoology, UC Berkeley. MVZ Mammal Collection (Arctos). Record ID: http://arctos.database.museum/guid/MVZ:Mamm:230551?seid=2673792. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_mammal (source published on 2019-07-06)",http://arctos.database.museum/guid/MVZ:Mamm:230551,PreservedSpecimen,"sex=female ; total length=173.5 mm; tail length=83.5 mm; hind foot with claw=19 mm; ear from notch=14.5 mm; weight=20.2 g; reproductive data=lactating, parous (placental scars R5, L1, color yellow) ; age class=adult",173.5,83.5,19,14.5,20.2,http://arctos.database.museum/guid/MVZ:Mamm:230551?seid=2673792,MVZ:Mamm:230551,48,female,adult,,,,2012,6,6/23/12,North America,,,United States,,Montana,,46.32751667,-114.11205,,,Mus musculus,Mus,,musculus,173.5,0,20.2,0,adult,female
"Museum of Vertebrate Zoology, UC Berkeley. MVZ Mammal Collection (Arctos). Record ID: http://arctos.database.museum/guid/MVZ:Mamm:230550?seid=2673791. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_mammal (source published on 2019-07-06)",http://arctos.database.museum/guid/MVZ:Mamm:230550,PreservedSpecimen,"sex=female ; total length=166 mm; tail length=82.5 mm; hind foot with claw=18.3 mm; ear from notch=14.1 mm; weight=15 g; reproductive data=parous (placental scars R3, L4, color gray) ; age class=adult",166,82.5,18.3,14.1,15,http://arctos.database.museum/guid/MVZ:Mamm:230550?seid=2673791,MVZ:Mamm:230550,50,female,adult,,,,2012,6,6/23/12,North America,,,United States,,Montana,,46.35286667,-114.1194,,,Mus musculus,Mus,,musculus,166,0,15,0,adult,female
"Museum of Vertebrate Zoology, UC Berkeley. MVZ Mammal Collection (Arctos). Record ID: http://arctos.database.museum/guid/MVZ:Mamm:230553?seid=2673794. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_mammal (source published on 2019-07-06)",http://arctos.database.museum/guid/MVZ:Mamm:230553,PreservedSpecimen,"sex=female ; total length=179 mm; tail length=87.5 mm; hind foot with claw=19.6 mm; ear from notch=13.9 mm; weight=16.7 g; reproductive data=parous, placental scar (R4, L4, color grey, old and small size) ; age class=adult",179,87.5,19.6,13.9,16.7,http://arctos.database.museum/guid/MVZ:Mamm:230553?seid=2673794,MVZ:Mamm:230553,51,female,adult,,,,2012,6,6/23/12,North America,,,United States,,Montana,,46.41021667,-114.0861667,,,Mus musculus,Mus,,musculus,179,0,16.7,0,adult,female
"Museum of Vertebrate Zoology, UC Berkeley. MVZ Mammal Collection (Arctos). Record ID: http://arctos.database.museum/guid/MVZ:Mamm:230554?seid=2673795. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_mammal (source published on 2019-07-06)",http://arctos.database.museum/guid/MVZ:Mamm:230554,PreservedSpecimen,sex=male ; total length=164 mm; tail length=84 mm; hind foot with claw=19.4 mm; ear from notch=13.8 mm; weight=14.6 g; reproductive data=testes scrotal (7.0x4.3mm) ; age class=adult,164,84,19.4,13.8,14.6,http://arctos.database.museum/guid/MVZ:Mamm:230554?seid=2673795,MVZ:Mamm:230554,52,male,adult,,,,2012,6,6/23/12,North America,,,United States,,Montana,,46.51061667,-114.0716667,,,Mus musculus,Mus,,musculus,164,0,14.6,0,adult,male
"Museum of Vertebrate Zoology, UC Berkeley. MVZ Mammal Collection (Arctos). Record ID: http://arctos.database.museum/guid/MVZ:Mamm:230555?seid=2673796. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_mammal (source published on 2019-07-06)",http://arctos.database.museum/guid/MVZ:Mamm:230555,PreservedSpecimen,"sex=female ; total length=185 mm; tail length=94 mm; hind foot with claw=19 mm; ear from notch=14.5 mm; weight=16.3 g; reproductive data=pregnant (embryos R3, L4, 1.5mm) ; age class=adult",185,94,19,14.5,16.3,http://arctos.database.museum/guid/MVZ:Mamm:230555?seid=2673796,MVZ:Mamm:230555,53,female,adult,preg,,,2012,6,6/23/12,North America,,,United States,,Montana,,46.51061667,-114.0716667,,,Mus musculus,Mus,,musculus,185,0,16.3,0,adult,female
"Museum of Vertebrate Zoology, UC Berkeley. MVZ Mammal Collection (Arctos). Record ID: http://arctos.database.museum/guid/MVZ:Mamm:230548?seid=3140857. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_mammal (source published on 2019-07-06)",http://arctos.database.museum/guid/MVZ:Mamm:230548,PreservedSpecimen,"sex=male ; total length=166.5 mm; tail length=79 mm; hind foot with claw=18.5 mm; ear from notch=13.5 mm; weight=18.5 g; age class=adult ; reproductive data=testes scrotal, 7.8 x 6.0 mm",166.5,79,18.5,13.5,18.5,http://arctos.database.museum/guid/MVZ:Mamm:230548?seid=3140857,MVZ:Mamm:230548,55,male,adult,,,,2012,6,6/26/12,North America,,,United States,,Montana,,46.85771667,-113.9860833,,,Mus musculus,Mus,,musculus,166.5,0,18.5,0,adult,male
"Museum of Vertebrate Zoology, UC Berkeley. MVZ Mammal Collection (Arctos). Record ID: http://arctos.database.museum/guid/MVZ:Mamm:230549?seid=3140858. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_mammal (source published on 2019-07-06)",http://arctos.database.museum/guid/MVZ:Mamm:230549,PreservedSpecimen,"sex=female ; total length=175.5 mm; tail length=83 mm; hind foot with claw=19.3 mm; ear from notch=14.6 mm; weight=17.2 g; age class=adult ; reproductive data=pregnant, embryos 6R, 4L, size 4.5 mm",175.5,83,19.3,14.6,17.2,http://arctos.database.museum/guid/MVZ:Mamm:230549?seid=3140858,MVZ:Mamm:230549,61,female,adult,preg,,,2012,6,6/26/12,North America,,,United States,,Montana,,46.94733,-92.08744,,,Mus musculus,Mus,,musculus,175.5,0,17.2,0,adult,female
"Museum of Vertebrate Zoology, UC Berkeley. MVZ Mammal Collection (Arctos). Record ID: http://arctos.database.museum/guid/MVZ:Mamm:230547?seid=2673773. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_mammal (source published on 2019-07-06)",http://arctos.database.museum/guid/MVZ:Mamm:230547,PreservedSpecimen,"sex=female ; total length=172 mm; tail length=85 mm; hind foot with claw=19.2 mm; ear from notch=15.2 mm; weight=15.6 g; reproductive data=pregnant (embryos R2, L4, 4.0mm) ; age class=adult",172,85,19.2,15.2,15.6,http://arctos.database.museum/guid/MVZ:Mamm:230547?seid=2673773,MVZ:Mamm:230547,67,female,adult,preg,,,2012,7,7/2/12,North America,,,United States,,Montana,,46.9714,-114.1268833,,,Mus musculus,Mus,,musculus,172,0,15.6,0,adult,female
"Museum of Vertebrate Zoology, UC Berkeley. MVZ Mammal Collection (Arctos). Record ID: http://arctos.database.museum/guid/MVZ:Mamm:230546?seid=2673772. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_mammal (source published on 2019-07-06)",http://arctos.database.museum/guid/MVZ:Mamm:230546,PreservedSpecimen,sex=male ; total length=174 mm; tail length=88.5 mm; hind foot with claw=20 mm; ear from notch=14.6 mm; weight=14 g; reproductive data=testes abdominal (7.0x4.5mm) ; age class=adult,174,88.5,20,14.6,14,http://arctos.database.museum/guid/MVZ:Mamm:230546?seid=2673772,MVZ:Mamm:230546,66,male,adult,,,,2012,7,7/2/12,North America,,,United States,,Montana,,46.9714,-114.1268833,,,Mus musculus,Mus,,musculus,174,0,14,0,adult,male
"Museum of Vertebrate Zoology, UC Berkeley. MVZ Mammal Collection (Arctos). Record ID: http://arctos.database.museum/guid/MVZ:Mamm:230543?seid=2673769. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_mammal (source published on 2019-07-06)",http://arctos.database.museum/guid/MVZ:Mamm:230543,PreservedSpecimen,"sex=female ; total length=184.5 mm; tail length=83.5 mm; hind foot with claw=19.7 mm; ear from notch=14.7 mm; weight=29.5 g; reproductive data=pregnant (embryos R1, L0, >20mm) ; age class=adult",184.5,83.5,19.7,14.7,29.5,http://arctos.database.museum/guid/MVZ:Mamm:230543?seid=2673769,MVZ:Mamm:230543,64,female,adult,preg,,,2012,6,6/27/12,North America,,,United States,,Montana,,47.31795,-114.3276,,,Mus musculus,Mus,,musculus,184.5,0,29.5,0,adult,female
"Museum of Vertebrate Zoology, UC Berkeley. MVZ Mammal Collection (Arctos). Record ID: http://arctos.database.museum/guid/MVZ:Mamm:230545?seid=2673771. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_mammal (source published on 2019-07-06)",http://arctos.database.museum/guid/MVZ:Mamm:230545,PreservedSpecimen,sex=female ; total length=157.5 mm; tail length=71.5 mm; hind foot with claw=18.2 mm; ear from notch=15.5 mm; weight=15.5 g; reproductive data=nulliparous ; age class=adult,157.5,71.5,18.2,15.5,15.5,http://arctos.database.museum/guid/MVZ:Mamm:230545?seid=2673771,MVZ:Mamm:230545,63,female,adult,,,,2012,6,6/27/12,North America,,,United States,,Montana,,47.52993333,-114.1182333,,,Mus musculus,Mus,,musculus,157.5,0,15.5,0,adult,female
"Museum of Vertebrate Zoology, UC Berkeley. MVZ Mammal Collection (Arctos). Record ID: http://arctos.database.museum/guid/MVZ:Mamm:230544?seid=2673770. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_mammal (source published on 2019-07-06)",http://arctos.database.museum/guid/MVZ:Mamm:230544,PreservedSpecimen,"sex=female ; total length=178 mm; tail length=85.5 mm; hind foot with claw=20.6 mm; ear from notch=15 mm; weight=25.8 g; reproductive data=pregnant (embryos R0, L2, 19.5mm) ; age class=adult",178,85.5,20.6,15,25.8,http://arctos.database.museum/guid/MVZ:Mamm:230544?seid=2673770,MVZ:Mamm:230544,62,female,adult,preg,,,2012,6,6/27/12,North America,,,United States,,Montana,,48.2351,-114.3813833,,,Mus musculus,Mus,,musculus,178,0,25.8,0,adult,female
University of Washington Burke Museum. UWBM Mammalogy Collection. Record ID: http://arctos.database.museum/guid/UWBM:Mamm:61870?seid=3641098. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=uwbm_mammals (source published on 2019-07-07),http://arctos.database.museum/guid/UWBM:Mamm:61870,PreservedSpecimen,ear from notch=11 mm; hind foot with claw=14 mm; tail length=45 mm; total length=110 mm; verbatim collector=A. Martinez ; verbatim collector=A. Martinez 686 ; sex=female,110,45,14,11,,http://arctos.database.museum/guid/UWBM:Mamm:61870?seid=3641098,UWBM:Mamm:61870,,female,,,,,2017,7,before 2017-07-11,North America,,,Mexico,,Morelos,,18.835,-99.2055556,,,Mus musculus,Mus,,musculus,110,0,,,,female
